screen_share_duration,banking_app_opened,new_beneficiary,transaction_amount,app_switch_count,session_duration,time_between_events,known_assistant,first_time_assistance,transaction_velocity,navigation_back_count,authentication_event,assistance_history,label,label_name
0.0,1,1,2065.15,1,355.0,2.04,0,0,0.11,1,1,2,0,LEGITIMATE
395.0,0,1,24895.58,17,569.8,1.35,0,1,4.43,5,1,0,2,COACHED_SCAM
79.4,1,0,32468.88,6,201.7,4.08,0,1,0.84,3,1,0,1,SUSPICIOUS
378.5,1,1,203.69,13,470.9,1.85,0,1,2.43,10,1,0,2,COACHED_SCAM
131.9,1,1,7210.31,2,673.3,4.86,1,0,0.06,2,1,7,0,LEGITIMATE
181.6,1,0,164013.76,2,246.4,6.15,1,0,0.58,2,1,7,0,LEGITIMATE
0.0,1,0,292.1,0,217.6,4.38,0,0,0.24,1,1,0,0,LEGITIMATE
0.0,1,1,1056.12,1,145.3,5.19,0,0,0.32,0,1,2,0,LEGITIMATE
0.0,1,0,3326.09,4,176.8,2.93,0,0,0.36,0,1,0,0,LEGITIMATE
197.7,1,1,154315.8,12,279.6,1.73,0,1,1.52,6,1,0,2,COACHED_SCAM
389.1,0,1,225700.81,13,446.1,2.97,0,1,3.2,13,1,0,2,COACHED_SCAM
86.5,1,0,1910.85,3,249.7,2.65,0,1,1.61,3,1,0,1,SUSPICIOUS
0.0,1,0,608.17,1,167.6,3.66,0,0,0.47,0,1,1,0,LEGITIMATE
0.0,1,0,1347.42,1,88.6,3.59,0,0,0.16,0,1,0,0,LEGITIMATE
314.9,1,0,128514.42,2,350.3,3.48,1,0,0.76,2,1,13,0,LEGITIMATE
494.2,1,1,119710.98,11,520.4,1.2,0,1,2.12,6,1,0,2,COACHED_SCAM
0.0,1,0,1848.3,0,150.1,4.42,0,0,0.09,0,1,0,0,LEGITIMATE
0.0,1,0,2479.21,2,97.3,5.01,0,0,0.42,0,1,0,0,LEGITIMATE
160.8,1,0,4507.29,4,260.7,3.4,0,1,0.22,1,0,0,1,SUSPICIOUS
204.5,1,0,21888.61,5,311.9,3.22,1,0,0.49,1,1,4,0,LEGITIMATE
185.0,1,0,14801.85,3,294.4,3.2,0,1,1.18,2,1,0,1,SUSPICIOUS
0.0,1,0,710.92,2,128.3,6.31,0,0,1.0,1,1,0,0,LEGITIMATE
207.3,1,0,29904.37,6,546.1,4.51,0,1,1.16,2,1,0,1,SUSPICIOUS
0.0,1,1,1527.87,3,203.1,5.26,0,0,0.56,1,1,0,0,LEGITIMATE
234.6,1,1,23739.04,2,268.0,5.01,1,1,0.42,0,1,0,0,LEGITIMATE
0.0,1,0,1317.55,4,178.4,3.58,0,0,0.24,0,1,0,0,LEGITIMATE
291.2,1,0,2415.98,2,439.7,3.04,0,1,0.49,2,0,0,1,SUSPICIOUS
412.6,1,0,138896.84,1,582.5,4.44,1,0,0.7,0,1,9,0,LEGITIMATE
309.1,1,0,91264.5,2,577.8,5.32,1,0,0.37,0,1,4,0,LEGITIMATE
0.0,1,1,39330.64,3,344.6,2.73,0,0,1.19,2,1,1,1,SUSPICIOUS
0.0,1,0,691.74,0,186.0,1.32,0,0,0.26,0,1,0,0,LEGITIMATE
416.0,1,1,121082.85,16,517.5,2.17,0,1,2.55,5,1,0,2,COACHED_SCAM
319.9,1,1,223681.52,13,413.0,1.85,0,1,4.26,9,1,0,2,COACHED_SCAM
264.5,1,1,171.23,18,364.1,1.13,0,1,2.89,5,1,0,2,COACHED_SCAM
246.5,1,0,16075.24,6,429.8,4.35,0,1,1.66,5,1,0,2,COACHED_SCAM
266.3,1,1,101629.13,13,339.9,3.85,0,1,1.92,7,1,0,2,COACHED_SCAM
0.0,1,0,82628.63,5,147.8,1.2,0,0,1.67,2,1,0,1,SUSPICIOUS
0.0,1,1,14672.21,3,260.3,5.72,0,0,0.05,1,1,0,0,LEGITIMATE
0.0,1,0,3264.13,0,257.1,6.03,0,0,0.75,2,1,0,0,LEGITIMATE
347.0,1,0,141497.43,2,418.5,5.45,1,0,0.14,2,1,3,0,LEGITIMATE
0.0,1,0,88585.88,9,192.7,1.67,0,0,2.09,3,1,0,1,SUSPICIOUS
0.0,1,1,1024.34,2,193.9,3.27,0,0,0.43,0,1,0,0,LEGITIMATE
297.5,1,0,16729.33,1,567.5,5.46,1,0,0.5,1,1,5,0,LEGITIMATE
400.5,1,1,435.85,10,433.5,1.94,0,1,2.88,8,1,0,2,COACHED_SCAM
0.0,1,0,2407.19,1,57.3,4.0,0,0,0.18,0,1,0,0,LEGITIMATE
0.0,1,0,1973.64,3,129.7,2.4,0,0,0.23,0,1,0,0,LEGITIMATE
374.7,1,1,333415.25,12,432.1,1.77,1,0,4.35,10,1,1,2,COACHED_SCAM
317.8,1,1,245233.2,15,447.9,0.86,0,1,3.51,6,1,0,2,COACHED_SCAM
0.0,1,0,9390.08,2,405.3,6.59,0,0,0.36,1,1,0,0,LEGITIMATE
267.4,1,1,252782.5,18,304.7,3.81,0,0,2.4,8,0,0,2,COACHED_SCAM
0.0,1,0,2827.91,1,79.0,3.95,0,0,0.14,0,1,0,0,LEGITIMATE
0.0,1,1,89318.9,4,200.9,2.39,0,0,3.2,2,1,0,1,SUSPICIOUS
0.0,1,1,13974.41,2,107.9,3.08,0,0,0.15,1,1,0,0,LEGITIMATE
0.0,1,1,4005.91,1,89.0,3.53,0,0,0.17,1,1,0,0,LEGITIMATE
262.1,1,1,114972.86,10,348.5,1.91,0,1,1.84,8,1,0,2,COACHED_SCAM
268.5,1,0,177721.09,19,376.1,1.45,0,1,2.0,10,1,0,2,COACHED_SCAM
0.0,1,0,1394.37,0,113.0,4.4,0,0,0.08,0,1,1,0,LEGITIMATE
331.9,0,1,18756.37,9,345.9,1.79,0,0,1.65,13,1,0,2,COACHED_SCAM
0.0,1,0,8234.3,4,217.4,2.16,0,1,1.77,6,1,1,1,SUSPICIOUS
114.4,1,0,18414.33,4,231.9,2.73,0,1,1.28,5,1,0,1,SUSPICIOUS
446.7,1,1,100749.72,12,485.8,1.69,0,0,3.8,4,1,0,2,COACHED_SCAM
0.0,1,0,2022.15,0,315.4,1.92,0,0,0.56,0,1,0,0,LEGITIMATE
362.9,1,1,15787.34,5,446.0,4.28,1,0,0.57,3,1,14,0,LEGITIMATE
240.6,1,1,79582.76,9,247.5,2.12,0,1,1.77,7,1,0,2,COACHED_SCAM
463.9,1,1,320198.61,10,622.1,1.5,0,1,1.99,4,1,0,2,COACHED_SCAM
0.0,1,0,268.56,0,86.8,2.43,0,0,0.2,3,0,0,0,LEGITIMATE
180.5,1,1,11322.69,12,213.0,1.41,0,1,3.18,13,1,0,2,COACHED_SCAM
566.1,1,0,5488.19,16,626.0,1.18,0,1,2.42,17,1,0,2,COACHED_SCAM
271.2,1,0,4461.98,0,552.6,7.43,1,1,0.11,5,1,0,0,LEGITIMATE
0.0,1,0,2737.5,0,385.0,4.48,0,0,0.2,1,1,0,0,LEGITIMATE
74.9,1,0,2285.13,3,122.8,3.68,0,1,0.65,2,1,0,1,SUSPICIOUS
0.0,1,0,10148.51,2,48.2,3.5,0,0,0.08,2,1,0,0,LEGITIMATE
0.0,1,1,81150.92,7,373.5,1.62,0,0,2.46,3,1,0,1,SUSPICIOUS
136.5,1,0,7102.03,5,257.0,3.22,0,1,1.48,2,1,0,1,SUSPICIOUS
309.8,1,0,3022.54,1,673.7,5.11,1,0,0.16,1,1,5,0,LEGITIMATE
166.5,1,1,10566.34,2,230.7,2.78,0,1,1.35,3,0,0,1,SUSPICIOUS
0.0,1,0,1750.61,4,108.5,2.57,0,0,0.09,2,1,0,0,LEGITIMATE
0.0,1,0,109669.77,0,137.8,4.58,0,0,0.41,0,1,0,0,LEGITIMATE
321.2,1,1,171572.81,13,361.8,3.25,0,1,4.3,6,1,0,2,COACHED_SCAM
447.5,1,1,13347.55,5,541.0,1.04,0,1,1.78,17,1,0,2,COACHED_SCAM
253.8,1,1,291578.4,11,328.2,2.58,0,0,2.15,11,1,0,2,COACHED_SCAM
222.4,1,1,330360.32,8,298.1,1.19,0,1,3.21,8,1,0,2,COACHED_SCAM
0.0,1,0,5299.88,2,125.4,3.07,0,0,0.15,1,0,0,0,LEGITIMATE
0.0,1,0,608.95,3,235.4,2.17,0,0,0.2,1,1,0,1,SUSPICIOUS
488.7,1,1,361950.63,8,669.1,1.75,0,1,3.09,10,1,0,2,COACHED_SCAM
0.0,1,0,2852.63,1,136.3,2.75,0,0,0.12,1,1,0,0,LEGITIMATE
0.0,1,1,1549.07,1,212.6,4.99,0,0,0.06,0,1,0,0,LEGITIMATE
0.0,1,0,3063.92,4,89.4,4.66,0,0,0.78,3,1,0,0,LEGITIMATE
380.8,1,0,11919.83,2,402.7,5.33,1,0,0.48,1,0,10,0,LEGITIMATE
0.0,1,0,2926.07,2,176.9,4.08,0,0,0.59,2,1,0,0,LEGITIMATE
0.0,1,0,4696.38,1,256.4,4.88,0,0,0.22,2,1,0,0,LEGITIMATE
0.0,1,0,4298.9,0,217.1,2.64,0,0,0.33,1,1,0,0,LEGITIMATE
291.0,1,0,112277.64,12,358.7,1.5,0,1,2.19,8,1,0,2,COACHED_SCAM
0.0,1,0,8160.7,0,161.7,4.6,0,0,0.19,1,1,0,0,LEGITIMATE
73.9,1,1,17024.67,3,152.0,3.43,0,1,0.85,0,1,0,1,SUSPICIOUS
529.9,1,1,425478.65,16,637.7,1.97,0,0,2.72,10,1,0,2,COACHED_SCAM
0.0,1,0,1121.0,1,170.5,2.68,0,0,0.24,2,1,0,0,LEGITIMATE
416.2,1,1,148574.81,11,490.0,1.36,0,1,3.32,10,1,0,2,COACHED_SCAM
0.0,1,0,1175.94,4,191.2,3.59,0,0,0.07,1,1,0,0,LEGITIMATE
30.6,1,1,43585.43,5,306.1,2.74,0,1,1.43,4,1,0,0,LEGITIMATE
0.0,1,1,2870.76,2,412.1,3.29,0,0,0.83,1,1,0,0,LEGITIMATE
0.0,1,0,131777.93,1,162.0,3.49,0,0,0.77,0,1,0,0,LEGITIMATE
0.0,1,1,4390.54,2,200.8,4.24,0,0,0.45,1,1,1,0,LEGITIMATE
178.3,1,1,235744.21,9,264.5,2.19,0,1,3.24,19,1,0,2,COACHED_SCAM
0.0,1,0,1452.7,1,125.0,4.23,0,0,0.3,1,1,0,0,LEGITIMATE
250.6,1,0,2058.78,7,325.9,4.7,0,1,0.81,1,1,0,1,SUSPICIOUS
496.0,1,1,6034.78,12,636.9,1.3,0,1,3.97,7,1,0,2,COACHED_SCAM
0.0,1,0,1799.85,1,106.5,2.85,0,0,0.42,0,1,2,0,LEGITIMATE
0.0,1,1,3300.52,1,100.7,3.08,0,0,0.44,1,0,1,0,LEGITIMATE
386.6,0,1,906.93,13,431.4,0.96,0,1,1.76,13,1,0,2,COACHED_SCAM
0.0,1,1,6457.36,4,434.2,7.55,0,0,0.13,3,1,0,0,LEGITIMATE
0.0,1,0,2179.45,1,377.8,5.25,0,0,0.25,2,1,0,0,LEGITIMATE
273.9,1,0,3323.31,2,468.9,4.08,1,1,0.13,2,1,0,0,LEGITIMATE
73.7,1,0,9437.82,1,660.8,8.02,1,0,0.14,1,1,6,0,LEGITIMATE
0.0,1,0,2548.22,1,131.1,4.42,0,0,0.34,0,1,0,0,LEGITIMATE
0.0,1,0,341.69,1,166.4,4.74,0,0,0.12,1,1,0,0,LEGITIMATE
333.5,1,0,23105.75,6,508.8,10.19,1,0,0.63,0,1,7,0,LEGITIMATE
457.5,1,1,381108.11,14,581.5,1.75,0,1,3.92,9,0,0,2,COACHED_SCAM
356.0,1,1,372700.21,9,428.1,1.55,0,1,3.98,10,1,0,2,COACHED_SCAM
280.8,1,1,320462.8,11,386.0,3.25,0,1,3.04,7,1,0,2,COACHED_SCAM
0.0,1,1,16852.37,7,472.7,1.93,0,1,1.27,9,1,0,1,SUSPICIOUS
151.6,1,0,5249.64,3,285.8,4.71,1,1,0.72,0,1,0,0,LEGITIMATE
0.0,1,0,3824.37,3,193.4,3.78,0,0,0.24,1,1,0,0,LEGITIMATE
0.0,1,0,369.9,1,301.3,4.54,0,0,0.3,2,1,1,0,LEGITIMATE
133.5,1,0,5148.3,2,329.8,11.51,1,1,0.23,3,1,0,0,LEGITIMATE
0.0,1,0,1029.16,2,120.6,4.92,0,0,0.46,1,1,0,0,LEGITIMATE
0.0,1,0,1493.19,2,111.5,3.12,0,0,0.11,0,1,0,0,LEGITIMATE
118.2,1,0,5265.26,6,203.5,3.11,0,1,1.4,4,1,0,1,SUSPICIOUS
158.2,1,1,11623.67,3,314.5,4.68,1,0,0.26,2,1,10,0,LEGITIMATE
0.0,1,0,3978.93,3,220.0,4.6,0,0,0.34,2,1,0,0,LEGITIMATE
0.0,1,0,147025.11,3,372.5,4.12,0,0,0.14,0,0,0,0,LEGITIMATE
0.0,1,0,2691.3,3,115.2,4.68,0,0,0.05,0,1,0,0,LEGITIMATE
0.0,1,0,5683.48,1,222.4,2.86,0,0,0.33,2,1,1,0,LEGITIMATE
0.0,1,0,8158.24,2,385.6,5.34,0,0,0.34,4,1,0,0,LEGITIMATE
0.0,1,1,85676.25,7,202.0,1.51,0,0,3.18,3,1,0,1,SUSPICIOUS
565.7,1,1,373805.58,12,598.2,3.23,0,1,1.92,8,1,0,2,COACHED_SCAM
109.0,1,0,3507.66,6,277.9,2.68,0,1,1.57,1,1,0,1,SUSPICIOUS
0.0,1,0,5148.09,1,148.5,3.17,0,0,0.11,0,1,0,0,LEGITIMATE
0.0,1,0,2688.33,2,303.1,4.58,0,0,0.5,1,1,0,0,LEGITIMATE
142.0,1,1,325238.75,15,196.7,2.14,0,1,2.28,6,1,0,2,COACHED_SCAM
81.7,1,1,18475.87,3,158.6,3.57,0,1,0.86,2,1,0,0,LEGITIMATE
0.0,1,0,2838.03,1,252.4,3.38,0,0,0.44,3,1,0,0,LEGITIMATE
0.0,1,0,2515.39,5,139.4,3.01,0,0,0.23,1,1,0,0,LEGITIMATE
212.4,1,1,69958.65,12,221.7,0.71,0,1,2.95,9,1,0,2,COACHED_SCAM
0.0,1,0,2981.62,0,200.3,5.5,0,0,0.44,0,1,2,0,LEGITIMATE
0.0,1,0,1456.1,4,125.8,4.52,0,0,0.74,1,1,0,0,LEGITIMATE
399.2,1,0,23708.94,2,422.0,5.8,1,0,0.55,1,1,1,0,LEGITIMATE
0.0,1,0,1591.13,0,142.2,3.8,0,0,0.33,0,1,0,0,LEGITIMATE
0.0,1,1,1051.1,2,392.0,6.54,0,0,0.06,0,1,0,0,LEGITIMATE
215.0,1,0,126950.6,1,352.6,5.26,1,0,0.31,4,1,12,0,LEGITIMATE
0.0,1,0,1971.37,2,109.5,2.94,0,0,0.32,0,1,0,0,LEGITIMATE
479.5,1,1,277951.07,11,540.9,3.27,0,1,3.54,10,1,0,2,COACHED_SCAM
0.0,1,0,1879.08,1,346.3,2.37,0,0,0.05,0,1,0,0,LEGITIMATE
692.4,1,1,310092.46,12,969.7,1.92,0,1,2.76,14,1,0,2,COACHED_SCAM
0.0,1,1,716.18,2,133.8,5.99,0,0,0.09,0,1,0,0,LEGITIMATE
0.0,1,1,78281.15,9,425.2,1.86,0,0,1.8,3,0,0,1,SUSPICIOUS
424.8,0,1,43109.81,14,528.5,3.22,0,1,2.87,9,1,0,2,COACHED_SCAM
231.2,1,1,15786.82,1,351.8,2.17,1,0,0.78,1,1,12,0,LEGITIMATE
438.7,1,1,24720.65,3,501.5,6.57,1,0,0.15,0,1,7,0,LEGITIMATE
0.0,1,0,1989.57,1,238.5,3.8,0,0,0.07,1,1,0,0,LEGITIMATE
207.7,1,0,453926.05,10,262.1,1.66,0,1,2.35,11,1,0,2,COACHED_SCAM
0.0,1,0,7153.94,0,281.4,4.15,0,0,0.08,0,1,0,0,LEGITIMATE
617.1,1,1,283245.01,11,629.8,1.67,0,1,3.21,5,1,0,2,COACHED_SCAM
0.0,1,0,6027.75,1,140.2,3.75,0,0,0.32,3,1,1,0,LEGITIMATE
0.0,1,0,309.61,2,101.3,2.92,0,0,0.58,1,1,2,0,LEGITIMATE
525.0,1,1,249537.4,11,612.1,2.08,0,1,4.4,8,1,0,2,COACHED_SCAM
0.0,1,0,42524.96,5,213.4,3.35,0,0,1.96,4,1,0,1,SUSPICIOUS
0.0,1,0,9598.75,5,275.6,2.96,0,0,0.25,0,1,0,0,LEGITIMATE
0.0,1,0,3126.56,2,126.8,3.29,0,0,0.3,0,1,0,0,LEGITIMATE
151.0,1,0,4340.66,3,301.4,4.28,0,1,0.5,4,1,0,1,SUSPICIOUS
325.9,1,1,1121.12,3,395.8,5.52,1,1,0.51,1,1,0,0,LEGITIMATE
0.0,1,1,26186.45,6,121.3,1.28,0,0,2.7,3,1,0,1,SUSPICIOUS
0.0,1,1,18089.16,8,211.0,2.14,0,0,1.87,5,1,0,1,SUSPICIOUS
0.0,1,0,1944.98,0,90.6,2.44,0,0,0.31,0,1,0,0,LEGITIMATE
369.2,1,1,145745.68,13,468.1,2.69,0,1,2.4,10,1,0,2,COACHED_SCAM
169.9,1,0,23470.44,2,255.6,4.6,1,0,0.15,0,1,2,0,LEGITIMATE
0.0,1,0,4532.7,9,220.6,2.64,1,0,1.03,6,1,1,1,SUSPICIOUS
115.0,1,1,22172.81,2,218.7,4.8,1,0,0.66,2,1,9,0,LEGITIMATE
392.1,1,1,23471.26,18,437.5,1.24,0,1,1.77,9,1,0,2,COACHED_SCAM
0.0,1,1,49318.57,2,222.3,1.58,0,0,2.26,7,1,0,1,SUSPICIOUS
197.8,1,0,1775.0,3,394.3,2.83,0,1,0.53,3,1,0,1,SUSPICIOUS
451.8,1,1,365441.0,15,529.6,2.53,0,1,3.07,10,1,0,2,COACHED_SCAM
390.0,1,1,423801.07,9,571.5,2.02,0,1,1.85,14,1,0,2,COACHED_SCAM
396.4,1,1,185760.95,18,586.6,1.23,0,1,3.61,8,1,0,2,COACHED_SCAM
0.0,1,0,3081.82,0,129.8,3.68,0,0,0.06,1,1,0,0,LEGITIMATE
0.0,1,0,945.07,0,179.3,2.69,0,0,1.47,1,1,2,0,LEGITIMATE
180.4,1,0,18245.89,1,239.0,3.51,1,0,0.21,1,1,4,0,LEGITIMATE
399.0,1,1,119580.54,11,420.4,1.22,0,1,3.64,15,1,0,2,COACHED_SCAM
0.0,1,0,3192.77,1,148.7,2.55,0,0,0.12,0,1,0,0,LEGITIMATE
0.0,1,0,294.51,0,203.4,1.21,0,0,0.05,1,1,1,0,LEGITIMATE
136.4,1,1,2826.53,1,188.0,4.18,1,0,0.28,0,1,10,0,LEGITIMATE
0.0,1,0,313.79,0,88.9,3.33,0,0,0.31,0,1,0,0,LEGITIMATE
352.0,1,1,127802.56,14,435.5,1.8,0,1,1.79,14,1,0,2,COACHED_SCAM
859.6,1,1,267759.44,9,880.9,2.17,0,1,2.24,18,1,0,2,COACHED_SCAM
476.3,1,1,353291.21,20,520.5,3.13,0,1,4.49,9,1,0,2,COACHED_SCAM
0.0,1,0,2334.81,0,358.4,4.02,0,0,0.19,0,1,0,0,LEGITIMATE
237.5,1,1,84.22,15,339.9,1.33,0,1,3.24,14,1,0,2,COACHED_SCAM
522.4,1,1,842.15,5,687.4,3.55,0,1,1.76,9,1,0,2,COACHED_SCAM
211.1,1,0,4085.44,1,341.6,2.72,1,0,0.47,1,1,12,0,LEGITIMATE
0.0,1,0,59556.28,6,401.1,1.67,0,0,2.88,3,1,0,1,SUSPICIOUS
123.7,1,1,836.0,10,178.2,1.47,0,1,4.14,6,1,0,2,COACHED_SCAM
0.0,1,0,8097.01,1,104.5,2.61,0,0,0.17,0,1,0,0,LEGITIMATE
0.0,1,0,55595.34,0,132.2,3.98,0,0,0.19,0,1,1,0,LEGITIMATE
571.6,1,1,387961.52,7,656.1,1.53,0,1,2.68,7,1,0,2,COACHED_SCAM
392.3,1,1,137986.51,14,406.3,3.16,0,1,2.98,7,1,0,2,COACHED_SCAM
0.0,1,1,1952.95,0,124.6,3.55,0,0,0.29,1,1,0,0,LEGITIMATE
231.3,1,1,287097.9,11,257.2,2.48,0,0,3.51,8,1,0,2,COACHED_SCAM
0.0,1,0,3427.71,1,134.5,3.02,0,0,0.16,0,1,0,0,LEGITIMATE
334.1,1,1,3894.25,9,383.2,2.08,0,1,2.96,10,1,0,1,SUSPICIOUS
329.4,1,1,13174.72,10,337.7,1.32,0,1,3.76,5,1,0,2,COACHED_SCAM
561.9,1,0,186596.51,16,687.3,2.32,0,1,3.27,21,1,0,2,COACHED_SCAM
176.9,0,0,119.93,4,212.6,3.77,0,1,0.6,1,1,0,1,SUSPICIOUS
0.0,1,0,818.46,0,187.0,3.47,0,0,0.09,2,1,1,0,LEGITIMATE
115.0,1,1,22484.88,4,192.0,4.32,0,1,1.56,6,1,0,1,SUSPICIOUS
0.0,1,0,8177.46,0,564.8,7.53,0,0,0.31,5,0,0,0,LEGITIMATE
0.0,1,0,1752.94,0,136.8,3.89,0,0,1.0,1,1,0,0,LEGITIMATE
410.4,0,1,410117.23,14,473.3,1.26,0,0,4.46,7,1,0,2,COACHED_SCAM
0.0,1,0,658.9,2,102.7,3.09,0,0,0.06,2,1,0,0,LEGITIMATE
393.6,1,1,253931.56,10,426.6,2.6,0,1,2.05,7,1,0,2,COACHED_SCAM
0.0,1,0,1420.58,1,141.6,3.13,0,0,0.21,1,1,0,0,LEGITIMATE
349.0,1,1,6001.88,16,533.1,1.82,0,1,4.4,14,1,0,2,COACHED_SCAM
169.4,1,0,20122.57,5,239.0,4.48,0,1,0.77,1,1,0,1,SUSPICIOUS
0.0,1,0,1012.14,3,99.2,6.09,0,0,0.14,0,1,0,0,LEGITIMATE
0.0,1,0,22940.24,6,312.7,2.55,0,0,2.48,2,1,0,1,SUSPICIOUS
257.1,1,0,3215.99,1,338.4,6.99,1,1,0.51,2,1,0,0,LEGITIMATE
0.0,1,1,8548.68,0,443.6,8.88,0,0,0.09,2,1,0,0,LEGITIMATE
0.0,1,0,396.07,3,208.7,2.88,0,0,0.08,1,1,0,0,LEGITIMATE
0.0,1,1,392.02,0,268.7,3.2,0,0,0.81,1,1,0,0,LEGITIMATE
140.7,1,0,29112.83,7,173.9,2.4,1,0,1.27,4,1,1,1,SUSPICIOUS
114.4,1,1,248669.33,13,153.3,1.34,0,1,3.56,9,1,0,2,COACHED_SCAM
128.1,1,0,4587.89,1,160.4,4.86,0,1,0.29,2,1,0,1,SUSPICIOUS
0.0,1,1,2630.57,2,170.7,3.11,0,0,0.09,1,1,0,0,LEGITIMATE
0.0,1,1,2670.47,2,81.5,4.75,0,0,0.09,1,1,0,1,SUSPICIOUS
221.9,1,0,54.49,2,251.0,2.75,0,1,0.58,2,1,0,1,SUSPICIOUS
0.0,1,0,32585.05,7,312.6,1.44,0,0,2.67,6,1,0,1,SUSPICIOUS
341.1,1,0,43395.64,2,490.3,4.9,1,0,0.62,0,0,5,0,LEGITIMATE
0.0,1,0,6022.2,1,189.3,3.39,0,0,0.15,1,1,0,0,LEGITIMATE
0.0,1,0,1803.26,1,138.2,3.69,0,0,0.59,0,1,1,0,LEGITIMATE
82.5,1,0,14477.82,9,524.4,2.82,0,1,0.92,8,1,1,1,SUSPICIOUS
0.0,1,0,1041.61,0,291.3,3.91,0,0,0.24,2,1,1,0,LEGITIMATE
0.0,1,0,71206.33,7,453.5,2.57,0,0,2.39,3,1,0,1,SUSPICIOUS
0.0,1,1,470.03,3,566.3,3.49,0,0,0.09,1,1,0,0,LEGITIMATE
0.0,1,1,2430.87,3,68.1,5.38,0,0,0.12,3,1,0,0,LEGITIMATE
681.3,1,1,40162.75,11,796.4,1.99,0,1,3.74,8,1,0,2,COACHED_SCAM
0.0,1,0,39577.56,6,360.4,2.61,1,0,1.82,6,0,1,2,COACHED_SCAM
136.0,1,0,7747.74,3,267.1,3.43,1,0,0.43,2,1,12,0,LEGITIMATE
0.0,1,0,3248.72,1,191.2,2.54,0,0,0.11,3,1,0,0,LEGITIMATE
0.0,1,0,922.85,1,229.2,4.46,0,0,0.07,0,1,0,0,LEGITIMATE
144.4,1,0,3137.22,2,208.0,2.54,0,1,0.89,4,1,0,1,SUSPICIOUS
0.0,1,0,190.88,1,64.7,3.94,0,0,0.24,1,1,0,0,LEGITIMATE
0.0,1,0,1564.82,2,139.0,2.2,0,0,0.5,0,1,0,0,LEGITIMATE
0.0,1,0,964.42,2,92.5,5.11,0,0,0.78,1,1,0,0,LEGITIMATE
161.0,1,0,10858.91,1,181.2,4.58,1,0,0.26,1,1,3,0,LEGITIMATE
0.0,1,0,108.98,1,185.3,3.66,0,0,0.27,0,1,0,0,LEGITIMATE
175.5,1,1,98000.56,12,193.3,1.5,0,1,3.02,4,1,0,2,COACHED_SCAM
0.0,1,0,2218.92,1,205.1,4.09,0,0,0.15,2,1,0,0,LEGITIMATE
0.0,1,0,1462.69,2,264.6,3.82,0,0,0.1,3,1,0,0,LEGITIMATE
324.4,1,1,802.12,8,384.2,1.09,1,0,2.32,10,1,0,2,COACHED_SCAM
0.0,1,0,2556.2,6,168.4,3.29,0,0,0.1,0,1,0,0,LEGITIMATE
322.8,1,1,119948.09,8,387.1,1.81,0,1,3.03,9,1,0,2,COACHED_SCAM
418.1,1,0,150188.37,11,619.8,1.45,0,1,1.55,11,1,0,2,COACHED_SCAM
286.8,1,1,949.54,11,410.0,1.57,0,1,1.87,10,1,0,2,COACHED_SCAM
311.5,1,1,5813.31,4,412.0,5.03,1,0,0.71,0,1,9,0,LEGITIMATE
148.2,1,0,9268.83,4,260.2,2.13,1,0,0.61,1,1,1,0,LEGITIMATE
307.0,1,1,159018.19,11,410.0,2.0,0,1,4.23,12,1,0,2,COACHED_SCAM
319.8,1,1,19294.3,4,455.1,2.51,1,0,0.8,4,1,4,0,LEGITIMATE
380.5,1,1,293585.45,16,487.3,1.04,0,1,4.04,9,1,0,2,COACHED_SCAM
0.0,1,0,2240.1,3,239.2,3.22,0,0,0.51,1,1,0,0,LEGITIMATE
147.5,1,1,12818.58,5,217.7,3.09,0,1,1.76,2,1,0,1,SUSPICIOUS
656.9,1,1,242897.6,15,793.7,2.12,0,1,4.31,7,1,0,2,COACHED_SCAM
275.9,1,0,18242.29,10,334.3,2.91,0,0,3.93,11,1,0,2,COACHED_SCAM
0.0,1,0,1027.37,2,99.4,3.96,0,0,0.31,1,1,0,0,LEGITIMATE
0.0,1,0,1395.07,0,154.6,3.99,0,0,0.26,0,1,0,0,LEGITIMATE
0.0,1,0,2268.4,0,179.1,4.83,0,0,0.11,1,1,0,0,LEGITIMATE
0.0,1,1,58608.85,8,260.5,2.28,0,0,2.77,8,1,0,1,SUSPICIOUS
404.3,1,1,263380.3,10,556.0,1.82,0,1,2.1,10,1,0,2,COACHED_SCAM
132.3,1,1,12386.9,2,247.7,3.84,1,1,0.47,1,1,0,0,LEGITIMATE
259.0,1,0,1143.27,2,361.7,4.56,1,0,0.52,2,1,3,0,LEGITIMATE
348.0,1,0,59773.27,14,398.2,2.0,0,1,1.63,8,1,0,2,COACHED_SCAM
0.0,1,0,1132.89,1,79.1,2.82,0,0,0.53,0,1,1,0,LEGITIMATE
241.3,1,0,3038.45,2,270.2,2.69,0,1,0.42,0,1,0,1,SUSPICIOUS
0.0,1,1,1213.6,1,164.9,5.33,0,0,0.44,0,1,0,0,LEGITIMATE
0.0,1,0,913.42,3,151.7,5.39,0,0,0.27,2,1,0,0,LEGITIMATE
0.0,1,0,2803.03,0,241.3,3.71,0,0,0.06,0,1,1,0,LEGITIMATE
0.0,1,1,15460.66,7,141.0,2.61,0,1,1.44,4,0,1,1,SUSPICIOUS
0.0,1,0,524.07,3,173.6,3.68,0,0,0.26,0,1,1,0,LEGITIMATE
594.5,1,1,199491.55,14,699.5,2.1,0,1,3.43,8,1,0,2,COACHED_SCAM
